"","ID","ID-IC","Name","State-District","Long","Lat","1901","1911","1921","1931","1941","1951","1961","1981","1991","2001","2011"
"3862","Bar10941","Bar923","Barwar","09_23",80.2857291533999,27.8329642058,NA,NA,NA,NA,NA,NA,NA,NA,NA,11808,14196
"3863","Odr11116","Odr923","Odrahana","09_23",80.7830245067,27.9797167127999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14195
"3864","Odl18161","Odl1902","Odlabari","19_02",88.677693,26.849867,NA,NA,NA,NA,NA,NA,NA,NA,NA,12286,14194
"3865","Tur2105","Tur2918","Turuvekere","29_18",76.665677,13.164029,NA,NA,NA,NA,NA,NA,NA,NA,11109,13281,14194
"3866","Ras11825","Ras907","RasulpurDhaulri","09_07",77.476125,28.922589,NA,NA,NA,NA,NA,NA,NA,NA,NA,11993,14187
"3867","Kar15181","Kar614","Kardhana","06_14",76.47665,28.910155,NA,NA,NA,NA,NA,NA,NA,NA,NA,10231,14187
"3868","Che00015900","Che3202","Cherukunnu","32_02",75.27039,12.01065,NA,NA,NA,NA,NA,NA,NA,NA,16300,16200,14183
"3869","Jir10733","Jir2343","Jirsami","23_43",79.1704,22.2972,NA,NA,NA,NA,NA,NA,NA,NA,10318,12096,14180
"3870","Bal611","Bal3313","Balasamudram","33_13",77.500032,10.418685,NA,NA,NA,NA,NA,NA,NA,NA,10022,12305,14179
"3871","Adi1189","Adi3311","Adikaratti","33_11",76.697359,11.335941,NA,NA,NA,NA,NA,NA,13033,16090,17036,16003,14178
"3872","Tal8846","Tal937","Talbehat","09_37",78.434092,25.042121,NA,NA,NA,NA,NA,NA,NA,NA,10018,12665,14176
"3873","Bal14496","Bal1908","BaliaMrityunjoypur","19_08",87.692292,24.240375,NA,NA,NA,NA,NA,NA,10157,18420,19705,12033,14166
"3874","Dog12053","Dog908","Doghat","09_08",77.367625,29.196732,NA,NA,NA,NA,NA,NA,NA,10019,12309,13263,14166
"3875","Ama11644","Ama921","Amaria","09_21",79.725346,28.754472,NA,NA,NA,NA,NA,NA,NA,NA,NA,11336,14140
"3876","Bee8896","Bee824","BeejoliyaKalan","08_24",75.323049,25.162304,NA,NA,NA,NA,NA,NA,NA,NA,NA,12389,14140
"3877","Mus9197","Mus938","Muskera","09_38",79.798618,25.665611,NA,NA,NA,NA,NA,NA,NA,NA,10512,13289,14138
"3878","Gra13972","Gra1909","Gramkalna","19_09",88.317467,23.289933,NA,NA,NA,NA,NA,NA,NA,10329,10464,13573,14126
"3879","Kho17733","Kho1903","Kholta","19_03",89.528331,26.463976,NA,NA,NA,NA,NA,NA,NA,NA,11748,12540,14110
"3880","Sat7507","Sat2323","Satwas","23_23",76.68544,22.535134,NA,NA,NA,NA,NA,NA,NA,NA,NA,10931,14108
"3881","Kha12649","Kha1036","Khanauri","10_36",85.675574,24.890788,NA,NA,NA,NA,NA,NA,NA,NA,NA,10960,14096
"3882","Per326","Per329","Peruvanthanam","32_09",76.9249873923999,9.55126752524,NA,NA,NA,NA,NA,NA,NA,16285,17142,16301,14093
"3883","Muk12194","Muk903","MukrampurKhema","09_03",78.15873,29.333375,NA,NA,NA,NA,NA,NA,NA,NA,NA,11125,14089
"3884","Sar9973","Sar927","Sarsawan","09_27",80.989506,26.808721,NA,NA,NA,NA,NA,NA,NA,NA,NA,10310,14082
"3885","Aru72","Aru3330","Aruvikkarai","33_30",77.281151,8.333351,NA,NA,NA,NA,NA,NA,NA,NA,10285,11377,14077
"3886","Rav168","Rav3329","Ravanasamudram","33_29",77.374208,8.798827,NA,NA,NA,NA,NA,NA,NA,NA,10638,12515,14077
"3887","Das7615","Das2419","Dasharath","24_19",73.155756,22.401502,NA,NA,NA,NA,NA,NA,NA,NA,NA,10630,14073
"3888","Ban6539","Ban3330","Bansda","33_30",77.25729,8.325671,NA,NA,NA,NA,NA,NA,NA,NA,NA,11744,14072
"3889","Kas7196","Kas2211","Kasdol","22_11",82.425823,21.617984,NA,NA,NA,NA,NA,NA,NA,NA,NA,11405,14071
"3890","Etu5320","Etu2809","Eturnagaram","28_09",80.430933,18.34031,NA,NA,NA,NA,NA,NA,NA,NA,11441,12300,14071
"3891","Ast15165","Ast1027","Asthawan","10_27",85.6264,25.222794,NA,NA,NA,NA,NA,NA,NA,NA,NA,11732,14061
"3892","Dha11580","Dha909","Dhaulana","09_09",77.650192,28.634865,NA,NA,NA,NA,NA,NA,NA,NA,NA,11189,14060
"3893","Sit8480","Sit2319","Sitamau","23_19",75.353637,24.015571,NA,NA,NA,NA,NA,NA,NA,NA,11456,12889,14056
"3894","Keo12652","Keo605","Keorak","06_05",76.475621,29.867659,NA,NA,NA,NA,NA,NA,NA,NA,11675,14429,14051
"3895","Sha11050","Sha922","ShahbazNagar","09_22",79.884026,27.923245,NA,NA,NA,NA,NA,NA,NA,NA,NA,10640,14044
"3896","Sir2970","Sir3001","Siroda","30_01",74.02963,15.320624,NA,NA,NA,NA,NA,NA,NA,12310,12958,14112,14041
"3897","Cha9404","Cha810","ChauthKaBarwara","08_10",76.155445,26.049961,NA,NA,NA,NA,NA,NA,NA,NA,NA,11886,14038
"3898","Gan1271","Gan3318","Gangaikondan","33_18",79.492647,11.541397,NA,NA,NA,NA,NA,NA,NA,12713,14940,16789,14033
"3899","Pin40233000","Pin3202","Pinarayi","32_02",75.497288,11.821782,NA,NA,NA,NA,NA,NA,NA,13100,14700,15800,14026
"3900","Son14052","Son921","Sonadanga","09_21",79.716587,28.631099,NA,NA,NA,NA,NA,NA,NA,NA,NA,12421,14024
"3901","Nav6605","Nav2412","Navabandar","24_12",71.073314,20.739858,NA,NA,NA,NA,NA,NA,NA,NA,NA,10065,14015
"3902","Mad11869","Mad614","MadinaKaursan","06_14",76.435084,28.942703,NA,NA,NA,NA,NA,NA,NA,10430,11043,12992,14015
"3903","Kes12653","Kes801","Kesrisinghpur","08_01",73.619887,29.947324,NA,NA,NA,NA,NA,NA,NA,NA,11751,13155,14014
"3904","Per84200","Per3208","Peralassery","32_08",75.48601,11.84914,NA,NA,NA,NA,NA,NA,NA,13700,15200,15800,14013
"3905","Bar13970","Bar1913","Barjora","19_13",87.282,23.4266,NA,NA,NA,NA,NA,NA,NA,NA,NA,11512,14012
"3906","Dos9788","Dos949","Dostpur","09_49",82.469268,26.27282,NA,NA,NA,NA,NA,NA,NA,NA,NA,11864,14011
"3907","Nug16735","Nug2207","Nugpur","22_07",81.706042,22.278527,NA,NA,NA,NA,NA,NA,NA,NA,NA,12156,14005
"3908","Anu4060","Anu2808","Anumula","28_08",79.3011,16.7848,NA,NA,NA,NA,NA,NA,NA,NA,NA,13314,13994
"3909","Har16923","Har1013","Hariharpur","10_13",85.831822,26.248178,NA,NA,NA,NA,NA,NA,NA,NA,NA,14470,13990
"3910","Tha2085","Tha334","Thakkolam","33_04",79.7309124416999,13.0166138847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13983
"3911","Yaw5409","Yaw2725","Yawat","27_25",74.269471,18.4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,11129,13983
"3912","Jun12494","Jun606","Jundla","06_06",76.871263,29.649942,NA,NA,NA,NA,NA,NA,NA,NA,10483,12059,13982
"3913","Nri13940","Nri1910","Nrisinghapur","19_10",88.377698,23.249298,NA,NA,NA,NA,NA,NA,NA,10073,10365,13249,13979
"3914","Era134","Era3328","Eral","33_28",78.023424,8.62606,NA,NA,NA,NA,NA,NA,NA,12573,13324,13655,13973
"3915","Sri1195","Sri3318","Srimushnam","33_18",79.403134,11.401612,NA,NA,NA,NA,NA,NA,NA,NA,10639,11992,13971
"3916","Raj14326","Raj239","Rajnagar","23_09",87.314283,23.944477,NA,NA,NA,NA,NA,NA,NA,NA,NA,12032,13965
"3917","Son6653","Son2702","Songir","27_02",74.788457,21.079924,NA,NA,NA,NA,NA,NA,NA,NA,10835,12115,13965
"3918","Kod6987","Kod3303","Kodala","33_03",80.193881,12.620938,NA,NA,NA,NA,NA,NA,NA,NA,10187,12345,13965
"3919","Pak17488","Pak1002","Pakridayal","10_02",85.063056,26.554243,NA,NA,NA,NA,NA,NA,NA,NA,NA,10598,13961
"3920","Kod275","Kod3322","Kodikulam","33_22",79.190854,9.986009,NA,NA,NA,NA,NA,NA,NA,NA,11244,12730,13955
"3921","Bur12777","Bur603","Buria","06_03",77.357383,30.158634,NA,NA,NA,NA,NA,NA,NA,NA,NA,11927,13954
"3922","Goi13095","Goi926","Goindwal","09_26",80.9957,26.3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,11180,13951
"3923","Bar8376","Bar204","Barhi","02_04",85.4208125895,24.3051754891,NA,NA,NA,NA,NA,NA,NA,NA,NA,10923,13946
"3924","Dag8411","Dag832","Dag","08_32",75.834866,23.932058,NA,NA,NA,NA,NA,NA,NA,NA,NA,11771,13935
"3925","Man8747","Man819","Mandar","08_19",72.386365,24.55673,NA,NA,NA,NA,NA,NA,NA,NA,NA,11285,13930
"3926","Ava1074","Ava3310","Avalpoondurai","33_10",77.717298,11.230925,NA,NA,NA,NA,NA,NA,NA,12876,14564,13274,13925
"3927","Chi11699","Chi909","Chirauri","09_09",77.335707,28.778987,NA,NA,NA,NA,NA,NA,NA,NA,10620,12914,13922
"3928","Pai10372","Pai924","Paintepur","09_24",81.179267,27.278782,NA,NA,NA,NA,NA,NA,NA,NA,NA,11181,13917
"3929","Kel11802","Kel2401","Kelanga","24_01",69.26377,23.348875,NA,NA,NA,NA,NA,NA,NA,11383,11615,12534,13910
"3930","Gun15733","Gun1029","Gunri","10_29",84.639412,25.638811,NA,NA,NA,NA,NA,NA,NA,NA,NA,14187,13910
"3931","Ram10137","Ram2416","RampurBhawanipur","24_16",72.755096,22.66047,NA,NA,NA,NA,NA,NA,NA,NA,NA,11323,13899
"3932","Shi2484","Shi2910","Shirali","29_10",74.527244,14.031795,NA,NA,NA,NA,NA,NA,NA,11250,11842,13523,13899
"3933","Sua17313","Sua2913","Sualkuchi","29_13",76.746553,14.717634,NA,NA,NA,NA,NA,NA,NA,13451,14310,14133,13898
"3934","War3328","War2807","Wardyal","28_07",78.316222,16.107943,NA,NA,NA,NA,NA,NA,NA,11045,11270,13031,13897
"3935","Ner4210","Ner2808","Neredcherla","28_08",79.693602,16.886511,NA,NA,NA,NA,NA,NA,NA,10913,11487,14646,13897
"3936","Dab8172","Dab970","Dabhoda","09_70",83.018419,24.529393,NA,NA,NA,NA,NA,NA,NA,NA,NA,12400,13891
"3937","Ama8572","Ama2310","Amanganj","23_10",80.035686,24.426551,NA,NA,NA,NA,NA,NA,NA,NA,NA,11609,13886
"3938","Iri40224000","Iri3202","Iriveri","32_02",75.481007,11.871745,NA,NA,NA,NA,NA,NA,NA,NA,14200,15700,13883
"3939","Kar16095","Kar963","KarmmarTalukaMajhos","09_63",84.14002,25.854948,NA,NA,NA,NA,NA,NA,NA,NA,NA,11409,13879
"3940","Bah11851","Bah1902","Bahelba","19_02",89.035544,26.908571,NA,NA,NA,NA,NA,NA,NA,10382,10928,12857,13878
"3941","Shi6212","Shi2713","ShivajiNagar","27_13",79.033285,20.12676,NA,NA,NA,NA,NA,NA,NA,10720,13242,14797,13877
"3942","Sri13704","Sri821","Srinagar","08_21",74.7813,26.434,NA,NA,NA,NA,NA,NA,NA,10441,11364,12135,13875
"3943","Bar17932","Bar1818","Barpathar","18_18",93.857663,26.305498,NA,NA,NA,NA,NA,NA,NA,NA,10283,12293,13873
"3944","Aga11850","Aga3310","AgarwalMandi","33_10",77.299225,11.477277,NA,NA,NA,NA,NA,NA,NA,NA,10871,12405,13873
"3945","Isn4888","Isn2408","Isnapur","24_08",71.4829,22.5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,13185,13872
"3946","Ajo13590","Ajo1916","Ajodhya","19_16",87.9816,22.3154,NA,NA,NA,NA,NA,NA,11184,17383,18054,12525,13870
"3947","Ukh16812","Ukh1016","Ukhaipurbaripatti","10_16",84.406847,26.247767,NA,NA,NA,NA,NA,NA,NA,NA,NA,10439,13863
"3948","Jav10834","Jav914","Javara","09_14",77.764901,27.63857,NA,NA,NA,NA,NA,NA,NA,NA,NA,11757,13862
"3949","Kot12285","Kot813","Kotwali","08_13",75.729163,27.709345,NA,NA,NA,NA,NA,NA,NA,NA,NA,11018,13852
"3950","Bar14707","Bar1034","Barun","10_34",84.216759,24.873692,NA,NA,NA,NA,NA,NA,NA,NA,NA,11520,13852
"3951","Att1339","Att3308","Attayampatti","33_08",78.0506,11.5307,NA,NA,NA,NA,NA,NA,NA,11873,12840,15005,13852
"3952","Ame9440","Ame949","Amethi","09_49",81.8066,26.1563,NA,NA,NA,NA,NA,NA,NA,NA,10661,12836,13849
"3953","Kha8722","Kha832","Khanpur","08_32",76.393725,24.731852,NA,NA,NA,NA,NA,NA,NA,14554,15641,13061,13848
"3954","Niz16415","Niz961","Nizamabad","09_61",83.0562798148,26.0535961902999,NA,NA,NA,NA,NA,NA,NA,NA,10195,14174,13848
"3955","Kun8670","Kun2203","Kunkuri","22_03",83.949775,22.741172,NA,NA,NA,NA,NA,NA,NA,NA,NA,10598,13846
"3956","mars-21","mars-30","Marungur","33_30",77.5034,8.17243,NA,NA,NA,NA,NA,NA,NA,10933,12078,12818,13840
"3957","Bad8339","Bad2322","Badod","23_22",75.811014,23.789229,NA,NA,NA,NA,NA,NA,NA,NA,NA,11764,13834
"3958","Ism11734","Ism1915","Ismaila-11B","19_15",87.338223,22.072623,NA,NA,NA,NA,NA,NA,NA,NA,10324,13762,13831
"3959","Sai12069","Sai907","SaifpurFirojpur","09_07",77.98294,29.226248,NA,NA,NA,NA,NA,NA,NA,NA,NA,10553,13828
"3960","Ekl","Ekl2720","Eklahare","27_20",73.88021,19.98285,NA,NA,NA,NA,NA,NA,NA,10318,12007,12013,13827
"3961","Bic11016","Bic1034","Bichhor","10_34",84.651178,24.983107,NA,NA,NA,NA,NA,NA,NA,NA,NA,10074,13824
"3962","Sur12054","Sur2730","SurjanNagar","27_30",76.293271,17.457349,NA,NA,NA,NA,NA,NA,NA,NA,NA,12148,13821
"3963","Kew16109","Kew901","KewasNizamat","09_01",77.751838,30.034566,NA,NA,NA,NA,NA,NA,NA,NA,NA,10281,13820
"3964","DE709","DE3314","DEdayapatti","33_14",78.221844,10.584444,NA,NA,NA,NA,NA,NA,NA,10128,11380,12539,13816
"3965","YN2503","YN2918","YNHosakote","29_18",77.173667,14.281914,NA,NA,NA,NA,NA,NA,NA,11470,11586,12779,13807
"3966","YNH2503","YNH2918","YNHosakote","29_18",77.173667,14.281914,NA,NA,NA,NA,NA,NA,NA,11470,11586,12779,13807
"3967","Deu6328","Deu2704","Deulghat","27_04",76.113626,20.515036,NA,NA,NA,NA,NA,NA,NA,NA,NA,11857,13805
"3968","Had13654","Had3304","Hadia","33_04",79.462137,12.907388,NA,NA,NA,NA,NA,NA,NA,NA,NA,12545,13803
"3969","Mal6868","Mal2412","Malia","24_12",70.308659,21.159091,NA,NA,NA,NA,NA,NA,NA,NA,NA,12637,13785
"3970","Bal13586","Bal3310","Balichak","33_10",77.361233,11.510217,NA,NA,NA,NA,NA,NA,NA,10202,10305,12207,13784
"3971","Kur6467","Kur2213","Kurud","22_13",81.722864,20.830899,NA,NA,NA,NA,NA,NA,NA,13395,13668,11473,13783
"3972","Sur10024","Sur809","Suroth","08_09",77.145962,26.809772,NA,NA,NA,NA,NA,NA,NA,NA,NA,11551,13780
"3973","Pat4806","Pat2731","Patan","27_31",73.9012310654999,17.3750003108,NA,NA,NA,NA,NA,NA,NA,NA,NA,11598,13779
"3974","Mam1649","Mam2927","Mamballi","29_27",77.074042,12.124742,NA,NA,NA,NA,NA,NA,NA,19508,21593,15268,13777
"3975","Sub9783","Sub946","Subeha","09_46",81.512819,26.637904,NA,NA,NA,NA,NA,NA,NA,NA,NA,10407,13772
"3976","Man18195","Man1901","MangpuCinchonaPlantation","19_01",88.354939,26.98563,NA,NA,NA,NA,NA,NA,NA,11536,11771,12742,13768
"3977","Cha40223000","Cha3202","Chala","32_02",75.425833,11.847778,NA,NA,NA,NA,10100,11900,NA,12500,14900,15500,13760
"3978","Bil10607","Bil812","Bilandarpur","08_12",75.75828,27.380965,NA,NA,NA,NA,NA,NA,NA,NA,NA,12076,13756
"3979","Chi4635","Chi2808","Chityala","28_08",79.12912,17.231174,NA,NA,NA,NA,NA,NA,NA,NA,NA,13296,13752
"3980","Ris10835","Ris963","RisiaBazar","09_63",84.098977,25.848122,NA,NA,NA,NA,NA,NA,NA,NA,NA,11122,13750
"3981","Bam14034","Bam1910","Bamanpukur","19_10",88.395585,23.439131,NA,NA,NA,NA,NA,NA,NA,10092,10720,12060,13750
"3982","Pfu15932","Pfu1308","PfutseroHq","13_08",94.295944,25.571894,NA,NA,NA,NA,NA,NA,NA,NA,NA,13884,13749
"3983","Thi1064","Thi3319","Thirumullaivasal","33_19",79.839834,11.240416,NA,NA,NA,NA,NA,NA,NA,NA,NA,10140,13745
"3984","Mir12792","Mir901","MirzapurPole","09_01",77.623112,30.255818,NA,NA,NA,NA,NA,NA,NA,NA,NA,11202,13742
"3985","Tek6775","Tek2709","Tekadi","27_09",79.226553,21.248557,NA,NA,NA,NA,NA,NA,NA,15675,17612,17180,13741
"3986","Dak13453","Dak1918","DakshinGangadharpur","19_18",88.334138,21.965123,NA,NA,NA,NA,NA,NA,NA,NA,NA,11497,13738
"3987","Nag6269","Nag2213","Nagri","22_13",81.958706,20.343427,NA,NA,NA,NA,NA,NA,NA,NA,NA,10987,13733
"3988","Bog2687","Bog2819","Bogole","28_19",79.94024,14.755681,NA,NA,NA,NA,NA,NA,NA,10421,12853,13627,13733
"3989","Ism12759","Ism604","Ismailabad","06_04",76.669069,30.117037,NA,NA,NA,NA,NA,NA,NA,NA,NA,12236,13726
"3990","Mal11446","Mal805","Malsisar","08_05",75.2948,28.3556,NA,NA,NA,NA,NA,NA,NA,NA,NA,11990,13719
"3991","Sat2248","Sat2823","Satyavedu","28_23",79.954892,13.43636,NA,NA,NA,NA,NA,NA,NA,10164,11702,13025,13719
"3992","Kil1660","Kil2808","Kilpennathur","28_08",79.435259,17.475029,NA,NA,NA,NA,NA,NA,NA,10789,11341,12468,13718
"3993","Ada16185","Ada962","Adari","09_62",83.6128,25.978,NA,NA,NA,NA,NA,NA,NA,10356,12303,16861,13717
"3994","Mit8206","Mit241","MithiRohar","24_01",70.1703177515999,23.1072195068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13712
"3995","Gee10045","Gee811","Geejgarh","08_11",76.636019,26.882938,NA,NA,NA,NA,NA,NA,NA,NA,NA,11270,13712
"3996","Hat14469","Hat1907","HatiNagar","19_07",88.342978,24.092816,NA,NA,NA,NA,NA,NA,NA,NA,10913,11885,13702
"3997","Sri13382","Sri1918","SridharNagar","19_18",88.434142,21.73032,NA,NA,NA,NA,NA,NA,NA,10056,10432,12042,13701
"3998","Man8658","Man2314","Mangawan","23_14",81.546466,24.667612,NA,NA,NA,NA,NA,NA,NA,NA,NA,11560,13700
"3999","Bir5195","Bir2724","Birwadi","27_24",73.505018,18.101756,NA,NA,NA,NA,NA,NA,NA,NA,11155,12268,13700
"4000","Pan7262","Pan2329","Pandhana","23_29",76.2246,21.6976,NA,NA,NA,NA,NA,NA,NA,NA,NA,11002,13694
"4001","Mag10557","Mag914","Magorra","09_14",77.560669,27.358595,NA,NA,NA,NA,NA,NA,NA,NA,NA,11499,13690
"4002","Har11104","Har902","Harduaganj","09_02",77.631063,29.497033,NA,NA,NA,NA,NA,NA,NA,NA,NA,11582,13690
"4003","Eru00018300","Eru3202","Eruvatti","32_02",75.413504,12.184397,NA,NA,NA,NA,NA,NA,NA,NA,14100,15400,13688
"4004","Nar15946","Nar1017","Narawn","10_17",84.888615,25.752685,NA,NA,NA,NA,NA,NA,NA,11882,13637,12602,13684
"4005","Par6457","Par2705","Paras","27_05",76.824837,20.715776,NA,NA,NA,NA,NA,NA,NA,NA,NA,11384,13683
"4006","Hat4259","Hat2734","Hatkanangale","27_34",74.426335,16.745077,NA,NA,NA,NA,NA,NA,NA,NA,NA,11869,13679
"4007","Kat3947","Kat2814","Katrenikona","28_14",82.153961,16.581388,NA,NA,NA,NA,NA,NA,NA,10076,11517,13232,13678
"4008","Shi5197","Shi2731","Shirwal","27_31",73.978625,18.150556,NA,NA,NA,NA,NA,NA,NA,NA,10243,11836,13676
"4009","Kal3528","Kal2902","Kaladgi","29_02",75.499912,16.206759,NA,NA,NA,NA,NA,NA,NA,NA,NA,12135,13676
"4010","Rat2604","Rat2911","Rattihalli","29_11",75.514234,14.421859,NA,NA,NA,NA,NA,NA,NA,NA,10363,11702,13674
"4011","Ban7471","Ban2337","Bankhedi","23_37",78.53477,22.771563,NA,NA,NA,NA,NA,NA,NA,NA,NA,11602,13667
"4012","Mad8549","Mad937","Madawra","09_37",78.80025,24.380703,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,13659
"4013","Bil13061","Bil208","Bilaspur","02_08",76.761152,31.341621,NA,NA,NA,NA,NA,NA,NA,10503,10609,13058,13654
"4014","San3071","San1019","Sanquelim","10_19",85.658432,25.989442,NA,NA,NA,NA,NA,NA,NA,NA,NA,11194,13651
"4015","Bam17469","Bam1806","BamunSualkuchi","18_06",91.579161,26.196294,NA,NA,NA,NA,NA,NA,11352,17075,17973,12499,13651
"4016","Meh11600","Meh904","MehmoodpurMafi","09_04",78.660017,28.661694,NA,NA,NA,NA,NA,NA,NA,NA,NA,11167,13649
"4017","Nas9487","Nas928","Nasirabad","09_28",81.5107057490999,26.2110057511999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13648
"4018","Dom5270","Dom2802","Domakonda","28_02",78.436749,18.252703,NA,NA,NA,NA,NA,NA,NA,NA,12350,13062,13648
"4019","Chi6169","Chi2721","Chinchani","27_21",72.685071,19.871191,NA,NA,NA,NA,NA,NA,NA,NA,10983,13437,13646
"4020","Ner572","Ner3323","Nerkuppai","33_23",78.537453,10.221329,NA,NA,NA,NA,NA,NA,NA,NA,10982,11336,13645
"4021","Bih9075","Bih945","BihkaUrfPuraMufti","09_45",81.674433,25.480479,NA,NA,NA,NA,NA,NA,NA,NA,NA,10388,13642
"4022","Kal13170","Kal614","Kalanaur","06_14",76.395136,28.827538,NA,NA,NA,NA,NA,NA,NA,12540,13062,12931,13642
"4023","Jam7421","Jam2409","JamKandorna","24_09",70.496263,21.892303,NA,NA,NA,NA,NA,NA,NA,NA,10343,14736,13639
"4024","Ram8608","Ram2313","RampurBaghelan","23_13",81.056263,24.503872,NA,NA,NA,NA,NA,NA,NA,NA,12223,11310,13638
"4025","Mur10701","Mur913","Mursan","09_13",77.941899,27.576671,NA,NA,NA,NA,NA,NA,NA,NA,NA,11556,13637
"4026","Sit581","Sit3313","Sithayankottai","33_13",77.436722,10.450839,NA,NA,NA,NA,NA,NA,NA,10931,11041,12099,13634
"4027","Dan5733","Dan2216","Dantewada","22_16",81.3465999999999,18.8899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13633
"4028","Bal7503","Bal2206","Baloda","22_06",82.480915,22.138116,NA,NA,NA,NA,NA,NA,NA,NA,NA,11331,13630
"4029","Dha13944","Dha1909","Dhatrigram","19_09",88.321108,23.269706,NA,NA,NA,NA,NA,NA,NA,10220,10865,13757,13629
"4030","Gar8860","Gar2309","Garhi-Malhara","23_09",79.675925,25.041561,NA,NA,NA,NA,NA,NA,NA,NA,13598,12964,13625
"4031","Bal1175","Bal3311","Balacola","33_11",76.664587,11.316019,NA,NA,NA,NA,NA,NA,10436,15347,16627,15831,13622
"4032","Nim13529","Nim941","Nimpith","09_41",81.152392,25.3869,NA,NA,NA,NA,NA,NA,NA,NA,NA,12752,13611
"4033","Kil1198","Kil3318","Killai","33_18",79.7669,11.4518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13608
"4034","Par1012","Par954","Parasalur","09_54",82.961336,27.402626,NA,NA,NA,NA,NA,NA,NA,NA,11182,12149,13605
"4035","Sha7936","Sha2339","Shahpura","23_39",79.6650999999999,23.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,11958,13601
"4036","Amm467","Amm3325","Ammapatti","33_25",77.353604,9.971466,NA,NA,NA,NA,NA,NA,NA,NA,NA,10898,13598
"4037","Eth2703","Eth2818","Ethamukkala","28_18",80.113471,15.375254,NA,NA,NA,NA,NA,NA,NA,12098,13453,13613,13593
"4038","Bah11604","Bah909","BahadurGarh","09_09",78.117507,28.669401,NA,NA,NA,NA,NA,NA,NA,NA,10388,11877,13586
"4039","Ikk950","Ikk3312","Ikkaraibooluvampatti","33_12",76.796444,10.957632,NA,NA,NA,NA,NA,NA,NA,10618,13379,14437,13582
"4040","Sik9604","Sik933","Sikindra","09_33",79.630683,26.367674,NA,NA,NA,NA,NA,NA,NA,NA,NA,10878,13580
"4041","Jes6914","Jes2414","Jesar","24_14",71.667516,21.370811,NA,NA,NA,NA,NA,NA,NA,NA,NA,12645,13578
"4042","Gho18047","Gho101","Ghogha","01_01",84.6000917085,26.9110272974,NA,NA,NA,NA,NA,NA,NA,NA,NA,11041,13572
"4043","Bad8817","Bad2306","Badarwas","23_06",77.5673,24.9753,NA,NA,NA,NA,NA,NA,NA,NA,NA,10409,13571
"4044","Ach219","Ach1803","Achampudur","18_03",90.316335,26.076127,NA,NA,NA,NA,NA,NA,NA,NA,NA,12406,13566
"4045","Koo1232","Koo324","Koodathayi","32_04",75.9750454102999,11.4042181655,NA,NA,NA,NA,NA,NA,NA,NA,11706,12919,13563
"4046","Bha7041","Bha2017","Bhakarsahi","20_17",85.931897,22.700141,NA,NA,NA,NA,NA,NA,NA,10537,11409,12270,13548
"4047","Kil12760","Kil312","Killianwali","03_12",74.669048,29.969451,NA,NA,NA,NA,NA,NA,NA,NA,NA,10360,13547
"4048","Ara14169","Ara2004","Ara","20_04",85.542393,23.73656,NA,NA,NA,NA,NA,NA,NA,10556,11600,14165,13547
"4049","Gok2591","Gok2910","Gokarn","29_10",74.319669,14.546498,NA,NA,NA,NA,NA,NA,NA,11085,12253,12955,13539
"4050","Sul7286","Sul2421","Sultanpura","24_21",73.150159,21.71421,NA,NA,NA,NA,NA,NA,NA,13983,15894,13445,13535
"4051","Pud2081","Pud2924","Pudu","29_24",74.969063,12.871268,NA,NA,NA,NA,NA,NA,NA,NA,10241,12429,13533
"4052","Ame9833","Ame949","Amethi","09_49",81.8066,26.1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,11360,13530
"4053","Anu293","Anu3326","Anuppankulam","33_26",77.840988,9.411795,NA,NA,NA,NA,NA,NA,NA,NA,NA,10990,13526
"4054","Ker15705","Ker964","Kerakat","09_64",82.916379,25.636968,NA,NA,NA,NA,NA,NA,NA,NA,11202,15307,13525
"4055","Pas17777","Pas1901","PaschimMadati","19_01",88.281465,26.562809,NA,NA,NA,NA,NA,NA,NA,NA,NA,10772,13523
"4056","Pip18018","Pip958","Pipiganj","09_58",83.278083,26.942444,NA,NA,NA,NA,NA,NA,NA,NA,NA,11398,13517
"4057","Far11453","Far618","Farrukhnagar","06_18",76.8230675726999,28.4478133882999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13513
"4058","Kar1724","Kar3305","Kariamangalam","33_05",78.204138,12.307768,NA,NA,NA,NA,NA,NA,NA,NA,10676,12035,13511
"4059","Bau13643","Bau1911","BauniaAbad","19_11",88.801751,22.441811,NA,NA,NA,NA,NA,NA,NA,10104,10608,12130,13506
"4060","Var00060200","Var327","Varavoor","32_07",76.2165426841,10.7198143312,NA,NA,NA,NA,NA,NA,NA,11586,13473,14130,13502
"4061","Thi5824","Thi2801","Thimmapur","28_01",78.646238,19.042269,NA,NA,NA,NA,NA,NA,NA,13516,15359,17128,13485
